City,Date,Temperature,temp_max,temp_min,humidity,precip,snow,windspeed,conditions
"Quebec City, QC",2020-01-14,-13.9,-9.4,-21.6,73.1,2.09,0.0,10.3,Snow
"Quebec City, QC",2020-01-15,-6.7,-4.4,-9.5,87.53,7.83,0.0,15.3,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-16,-9.0,-4.0,-17.5,77.08,2.45,0.0,18.4,Snow
"Quebec City, QC",2020-01-17,-20.4,-15.7,-23.0,52.58,1.25,0.0,19.9,Snow
"Quebec City, QC",2020-01-18,-20.5,-14.4,-28.1,63.34,1.06,0.0,12.9,Snow
"Quebec City, QC",2020-01-19,-13.2,-10.7,-17.3,74.16,9.46,0.0,15.4,Snow
"Quebec City, QC",2020-01-20,-17.4,-13.0,-24.6,65.11,0.0,0.0,16.4,Clear
"Quebec City, QC",2020-01-21,-18.1,-13.0,-27.5,67.17,0.5,0.0,12.9,Snow
"Quebec City, QC",2020-01-22,-8.6,-3.7,-13.8,84.47,1.3,0.0,7.9,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-23,-2.7,-0.3,-4.5,82.31,5.22,0.0,13.6,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-24,-5.1,-2.1,-10.8,83.76,0.5,0.0,12.1,Snow
"Quebec City, QC",2020-01-25,-4.3,-0.2,-10.6,83.75,1.68,0.0,10.8,Snow
"Quebec City, QC",2020-01-26,-0.8,0.2,-2.1,93.08,25.71,0.0,12.1,Snow
"Quebec City, QC",2020-01-27,-2.1,-0.6,-5.2,89.0,14.09,0.0,10.3,Snow
"Quebec City, QC",2020-01-28,-7.2,-4.4,-14.7,85.06,2.91,0.0,9.1,Snow
"Quebec City, QC",2020-01-29,-13.8,-8.3,-20.6,64.77,0.5,0.0,20.5,Snow
"Quebec City, QC",2020-01-30,-15.0,-7.0,-23.1,67.69,1.25,0.0,9.6,Snow
"Quebec City, QC",2020-01-31,-14.2,-4.1,-23.2,69.84,0.5,0.0,8.0,Snow
"Quebec City, QC",2020-02-01,-7.6,-4.5,-11.3,85.31,1.75,0.0,6.9,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-02,-6.9,-3.4,-9.6,83.95,2.33,0.0,6.5,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-03,-4.9,-1.7,-8.4,87.36,4.25,0.0,9.7,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-04,-5.7,-2.3,-10.0,80.68,0.45,0.0,15.2,Snow
"Quebec City, QC",2020-02-05,-13.4,-7.0,-19.9,61.54,0.5,0.0,18.3,Snow
"Quebec City, QC",2020-02-06,-11.4,-6.4,-19.2,80.15,12.81,0.0,9.2,Snow
"Quebec City, QC",2020-02-07,-8.3,-5.8,-12.7,83.91,30.48,0.0,26.8,Snow
"Quebec City, QC",2020-02-08,-17.5,-12.8,-25.1,63.59,9.6,0.0,18.2,Snow
"Quebec City, QC",2020-02-09,-20.3,-11.8,-30.1,60.87,13.35,0.0,12.5,Snow
"Quebec City, QC",2020-02-10,-6.7,-1.4,-12.2,87.55,24.44,0.0,6.5,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-11,-4.5,-3.1,-6.8,90.64,0.45,0.0,7.6,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-12,-4.0,-1.7,-10.6,77.31,1.25,0.0,21.6,Snow
"Quebec City, QC",2020-02-13,-8.8,-3.5,-19.9,79.78,8.76,0.0,18.6,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-14,-22.6,-17.1,-29.4,53.39,1.8,0.0,16.3,Snow
"Quebec City, QC",2020-02-15,-20.5,-11.4,-32.0,65.43,0.5,0.0,12.5,Snow
"Quebec City, QC",2020-02-16,-6.0,-1.2,-13.3,84.74,11.07,0.0,15.1,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-17,-12.4,-4.0,-23.2,56.92,2.06,0.0,14.6,Snow
"Quebec City, QC",2020-02-18,-13.7,-3.3,-26.2,70.12,17.34,0.0,15.7,Snow
"Quebec City, QC",2020-02-19,-8.4,-0.2,-18.5,61.59,8.74,0.0,30.0,"Snow, Partially cloudy"
"Quebec City, QC",2020-02-20,-21.9,-15.1,-29.8,54.81,0.3,0.0,19.1,Snow
"Quebec City, QC",2020-02-21,-19.2,-8.8,-31.4,62.54,0.75,0.0,15.8,Snow
"Quebec City, QC",2020-02-22,-5.3,-0.8,-14.8,73.57,1.05,0.0,19.0,Snow
"Quebec City, QC",2020-02-23,-4.1,2.5,-11.5,79.92,0.5,0.0,12.3,Snow
"Quebec City, QC",2020-02-24,-1.0,5.8,-8.5,73.9,0.5,0.0,23.1,Snow
"Quebec City, QC",2020-02-25,-2.1,4.7,-9.0,72.6,0.0,0.0,9.0,Clear
"Quebec City, QC",2020-02-26,-3.0,1.2,-10.0,60.02,0.0,0.0,17.1,Clear
"Quebec City, QC",2020-02-27,-3.1,0.0,-6.7,78.4,26.85,0.0,42.8,Snow
"Quebec City, QC",2020-02-28,-11.2,-7.2,-17.3,79.83,9.11,0.0,14.8,Snow
"Quebec City, QC",2020-02-29,-13.6,-8.9,-20.8,77.88,1.8,0.0,13.6,"Snow, Partially cloudy"
"Quebec City, QC",2020-03-01,-10.3,-4.7,-18.4,73.87,8.1,0.0,14.5,Snow
"Quebec City, QC",2020-03-02,-9.8,-2.1,-21.2,75.8,6.02,0.0,9.8,Snow
"Quebec City, QC",2020-03-03,-0.8,2.2,-5.1,89.53,1.8,0.0,7.8,"Snow, Partially cloudy"
"Quebec City, QC",2020-03-04,-0.1,2.5,-3.7,83.29,21.87,0.0,23.3,"Snow, Partially cloudy"
"Quebec City, QC",2020-03-05,-3.1,1.0,-7.3,57.33,0.3,0.0,18.4,Snow
"Quebec City, QC",2020-03-06,-5.8,-2.9,-8.9,64.01,0.75,0.0,21.4,Snow
"Quebec City, QC",2020-03-07,-7.9,-1.2,-15.9,50.81,0.5,0.0,11.6,Snow
"Quebec City, QC",2020-03-08,-2.0,3.3,-8.5,59.57,0.25,0.0,15.6,Snow
"Quebec City, QC",2020-03-09,-4.8,-1.8,-7.1,82.07,18.94,0.0,16.8,"Snow, Partially cloudy"
"Quebec City, QC",2020-03-10,-2.4,0.1,-6.2,93.25,37.39,0.0,11.1,"Snow, Partially cloudy"
"Quebec City, QC",2020-03-11,-7.3,-3.1,-13.5,70.53,0.8,0.0,25.1,Snow
"Quebec City, QC",2020-03-12,-7.9,-2.0,-15.7,73.97,5.48,0.0,14.3,Snow
"Quebec City, QC",2020-03-13,-0.1,2.8,-3.1,83.99,48.75,0.0,19.7,"Snow, Partially cloudy"
"Quebec City, QC",2020-03-14,-2.9,1.2,-9.0,63.38,11.7,0.0,31.8,Snow
"Quebec City, QC",2020-03-15,-8.8,-4.1,-13.1,56.29,1.0,0.0,19.0,Snow
"Quebec City, QC",2020-03-16,-10.7,-4.5,-19.5,52.01,0.8,0.0,9.6,Snow
"Quebec City, QC",2020-03-17,-3.4,0.9,-9.6,85.4,22.7,0.0,18.1,Snow
"Quebec City, QC",2020-03-18,-6.0,-2.0,-10.0,65.52,0.8,0.0,14.5,Snow
"Quebec City, QC",2020-03-19,-1.3,3.7,-8.0,65.21,0.0,0.0,13.1,Partially cloudy
"Quebec City, QC",2020-03-20,2.1,5.7,-1.0,90.26,30.38,0.0,18.0,Rain
"Quebec City, QC",2020-03-21,-8.8,-3.1,-14.7,46.66,2.3,0.0,20.6,Snow
"Quebec City, QC",2020-03-22,-12.1,-4.2,-19.9,54.45,0.2,0.0,15.1,Snow
"Quebec City, QC",2020-03-23,-7.3,-0.9,-17.8,65.56,2.86,0.0,11.9,Snow
"Quebec City, QC",2020-03-24,-0.8,3.6,-5.7,73.68,1.8,0.0,13.7,Snow
"Quebec City, QC",2020-03-25,-2.1,4.9,-10.4,63.75,0.2,0.0,12.6,Snow
"Quebec City, QC",2020-03-26,0.9,5.1,-5.1,74.27,8.58,0.0,9.4,Rain
"Quebec City, QC",2020-03-27,1.1,3.0,-2.3,77.9,8.9,0.0,16.4,"Rain, Partially cloudy"
"Quebec City, QC",2020-03-28,-0.6,6.6,-8.9,53.28,0.5,0.0,12.4,Snow
"Quebec City, QC",2020-03-29,1.6,7.5,-3.4,60.84,16.89,0.0,22.0,Rain
"Quebec City, QC",2020-03-30,0.3,1.1,-0.6,84.65,16.47,0.0,23.6,"Rain, Partially cloudy"
"Quebec City, QC",2020-03-31,0.9,4.5,-3.1,57.84,0.0,0.0,17.9,Clear
"Quebec City, QC",2020-04-01,0.6,2.0,-1.1,80.82,6.33,0.0,15.7,"Rain, Partially cloudy"
"Quebec City, QC",2020-04-02,2.5,5.9,0.0,90.3,20.3,0.0,20.9,"Rain, Partially cloudy"
"Quebec City, QC",2020-04-03,5.8,7.2,2.0,68.62,3.6,0.0,28.0,"Rain, Partially cloudy"
"Quebec City, QC",2020-04-04,3.0,7.4,-0.3,73.64,0.0,0.0,11.5,Partially cloudy
"Quebec City, QC",2020-04-05,3.2,7.4,-0.1,79.81,1.8,0.0,9.3,Rain
"Quebec City, QC",2020-04-06,1.9,7.2,-2.4,51.33,0.5,0.0,24.0,Rain
"Quebec City, QC",2020-04-07,-1.5,3.3,-6.4,60.36,0.5,0.0,16.5,Snow
"Quebec City, QC",2020-04-08,-2.0,2.5,-9.3,58.24,0.0,0.0,16.0,Clear
"Quebec City, QC",2020-04-09,-0.7,2.1,-3.3,70.28,19.45,0.0,23.9,"Snow, Partially cloudy"
"Quebec City, QC",2020-04-10,1.2,3.5,-0.5,70.04,16.51,0.0,20.9,Rain
"Quebec City, QC",2020-04-11,1.2,3.4,-1.5,57.88,2.0,0.0,21.3,Rain
"Quebec City, QC",2020-04-12,1.8,9.1,-8.5,66.28,0.5,0.0,20.4,Rain
"Quebec City, QC",2020-04-13,5.5,8.4,2.3,88.7,58.71,0.0,23.0,"Rain, Partially cloudy"
"Quebec City, QC",2020-04-14,2.6,6.9,-1.2,51.67,3.81,0.0,30.6,Rain
"Quebec City, QC",2020-04-15,-1.4,2.5,-4.2,74.33,9.92,0.0,22.5,Snow
"Quebec City, QC",2020-04-16,-3.5,1.3,-9.3,65.82,0.2,0.0,18.3,Snow
"Quebec City, QC",2020-04-17,-3.8,1.2,-10.5,59.91,2.0,0.0,22.2,Snow
"Quebec City, QC",2020-04-18,-1.7,5.6,-11.0,53.39,0.8,0.0,13.6,Snow
"Quebec City, QC",2020-04-19,0.5,5.8,-7.0,81.84,12.3,0.0,14.9,Rain
"Quebec City, QC",2020-04-20,-3.3,1.6,-7.7,60.49,3.53,0.0,20.1,Snow
"Quebec City, QC",2020-04-21,-0.5,6.0,-8.3,70.95,11.45,0.0,21.7,Snow
"Quebec City, QC",2020-04-22,-4.4,-0.5,-6.3,62.52,10.85,0.0,22.3,"Snow, Partially cloudy"
"Quebec City, QC",2020-04-23,-3.1,3.5,-9.0,47.48,3.05,0.0,27.0,Snow
"Quebec City, QC",2020-04-24,0.4,8.8,-10.5,43.47,0.2,0.0,11.6,Rain
"Quebec City, QC",2020-04-25,2.3,10.7,-6.2,43.79,0.5,0.0,17.0,Rain
"Quebec City, QC",2020-04-26,4.5,10.4,-3.7,40.24,0.0,0.0,14.6,Clear
"Quebec City, QC",2020-04-27,4.8,9.0,2.1,38.68,0.0,0.0,27.6,Clear
"Quebec City, QC",2020-04-28,5.2,10.7,-0.7,49.64,0.0,0.0,18.8,Clear
"Quebec City, QC",2020-04-29,7.4,14.0,-2.8,49.75,0.0,0.0,16.7,Clear
"Quebec City, QC",2020-04-30,5.5,9.7,4.5,79.4,15.05,0.0,9.8,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-01,6.9,11.2,4.4,88.56,27.29,0.0,19.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-02,7.6,14.7,2.0,61.07,0.75,0.0,18.6,Rain
"Quebec City, QC",2020-05-03,6.9,13.0,2.4,83.93,15.4,0.0,10.6,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-04,5.5,6.8,3.6,82.45,6.17,0.0,21.8,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-05,4.1,7.6,0.6,74.9,5.62,0.0,14.7,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-06,5.0,11.7,-2.8,54.05,0.2,0.0,14.7,Rain
"Quebec City, QC",2020-05-07,5.8,12.5,-4.0,48.42,1.3,0.0,12.9,Rain
"Quebec City, QC",2020-05-08,1.7,5.5,-2.3,65.86,8.84,0.0,16.0,Rain
"Quebec City, QC",2020-05-09,0.5,3.7,-2.9,54.35,2.05,0.0,22.7,Rain
"Quebec City, QC",2020-05-10,2.0,5.7,-1.8,53.77,1.05,0.0,26.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-11,5.5,10.9,0.9,50.98,0.0,0.0,14.7,Clear
"Quebec City, QC",2020-05-12,2.1,6.2,-1.8,42.12,2.7,0.0,22.7,Rain
"Quebec City, QC",2020-05-13,4.2,11.2,-2.6,34.33,0.5,0.0,24.9,Rain
"Quebec City, QC",2020-05-14,7.4,16.3,-3.4,36.78,0.0,0.0,16.9,Clear
"Quebec City, QC",2020-05-15,8.4,13.1,4.1,63.84,0.75,0.0,10.6,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-16,10.0,15.9,5.0,69.31,5.49,0.0,13.2,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-17,10.7,17.1,2.9,43.36,0.5,0.0,18.2,Rain
"Quebec City, QC",2020-05-18,8.9,14.7,-0.1,35.77,0.0,0.0,18.1,Clear
"Quebec City, QC",2020-05-19,9.0,15.3,2.0,45.3,0.5,0.0,18.4,Rain
"Quebec City, QC",2020-05-20,12.4,22.6,0.6,41.66,0.5,0.0,14.3,Rain
"Quebec City, QC",2020-05-21,15.9,25.2,3.4,42.11,1.0,0.0,24.1,Rain
"Quebec City, QC",2020-05-22,15.9,24.3,6.3,39.34,0.7,0.0,16.9,Rain
"Quebec City, QC",2020-05-23,9.0,14.7,2.3,36.3,0.0,0.0,21.4,Clear
"Quebec City, QC",2020-05-24,12.6,23.1,0.9,47.27,0.0,0.0,12.3,Clear
"Quebec City, QC",2020-05-25,15.7,22.4,7.3,57.8,0.0,0.0,10.1,Clear
"Quebec City, QC",2020-05-26,19.4,28.0,10.5,71.16,8.1,0.0,13.4,Rain
"Quebec City, QC",2020-05-27,20.8,29.2,13.6,70.18,0.5,0.0,15.7,Rain
"Quebec City, QC",2020-05-28,21.9,29.5,13.8,67.02,0.0,0.0,19.6,Clear
"Quebec City, QC",2020-05-29,23.1,28.7,19.6,68.19,13.85,0.0,24.7,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-30,15.3,19.9,8.0,70.84,17.81,0.0,22.9,"Rain, Partially cloudy"
"Quebec City, QC",2020-05-31,4.6,6.3,-0.3,68.96,5.0,0.0,21.4,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-01,5.1,10.5,-1.6,68.65,0.5,0.0,13.7,Rain
"Quebec City, QC",2020-06-02,9.2,16.4,-1.6,57.88,1.25,0.0,17.3,Rain
"Quebec City, QC",2020-06-03,12.9,18.2,6.8,62.78,0.0,0.0,19.0,Clear
"Quebec City, QC",2020-06-04,14.0,20.6,6.6,66.88,0.55,0.0,19.0,Rain
"Quebec City, QC",2020-06-05,17.6,26.7,6.3,56.81,0.5,0.0,16.0,Rain
"Quebec City, QC",2020-06-06,12.5,16.0,8.5,86.79,17.86,0.0,18.8,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-07,12.7,17.4,6.9,65.37,1.0,0.0,14.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-08,14.1,19.9,8.0,49.92,0.5,0.0,19.4,Rain
"Quebec City, QC",2020-06-09,14.9,20.8,6.3,45.94,0.0,0.0,14.2,Clear
"Quebec City, QC",2020-06-10,14.7,20.4,4.8,58.29,0.0,0.0,14.6,Clear
"Quebec City, QC",2020-06-11,17.7,23.6,14.8,72.11,10.9,0.0,25.2,Rain
"Quebec City, QC",2020-06-12,13.9,20.9,6.8,65.31,1.7,0.0,27.6,Rain
"Quebec City, QC",2020-06-13,10.2,14.5,6.1,64.53,0.25,0.0,13.4,Rain
"Quebec City, QC",2020-06-14,12.3,18.3,4.8,51.91,0.0,0.0,14.4,Clear
"Quebec City, QC",2020-06-15,14.8,23.0,4.8,54.22,0.0,0.0,15.6,Clear
"Quebec City, QC",2020-06-16,17.4,26.6,5.6,54.34,1.0,0.0,18.6,Rain
"Quebec City, QC",2020-06-17,19.6,28.6,7.2,55.89,0.0,0.0,17.1,Clear
"Quebec City, QC",2020-06-18,22.7,31.7,11.4,54.51,1.0,0.0,15.6,Rain
"Quebec City, QC",2020-06-19,23.6,32.2,12.7,54.16,0.0,0.0,14.9,Clear
"Quebec City, QC",2020-06-20,19.2,25.0,13.5,69.58,0.0,0.0,18.9,Clear
"Quebec City, QC",2020-06-21,20.7,30.3,11.8,68.74,0.0,0.0,16.2,Clear
"Quebec City, QC",2020-06-22,22.0,29.8,13.8,67.32,0.0,0.0,13.5,Clear
"Quebec City, QC",2020-06-23,23.9,31.4,16.2,65.57,4.05,0.0,15.2,Rain
"Quebec City, QC",2020-06-24,19.9,22.8,16.4,79.15,31.2,0.0,18.9,Rain
"Quebec City, QC",2020-06-25,16.0,20.2,10.3,72.87,0.45,0.0,18.4,Rain
"Quebec City, QC",2020-06-26,17.7,23.4,9.9,67.49,1.5,0.0,18.2,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-27,16.6,20.4,12.4,82.45,3.85,0.0,7.8,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-28,17.2,20.4,15.3,85.31,28.1,0.0,12.8,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-29,18.5,21.7,15.0,78.28,2.36,0.0,21.0,"Rain, Partially cloudy"
"Quebec City, QC",2020-06-30,17.8,20.8,13.5,80.61,0.0,0.0,15.9,Clear
"Quebec City, QC",2020-07-01,21.1,28.4,11.7,67.31,0.5,0.0,8.8,Rain
"Quebec City, QC",2020-07-02,19.7,26.3,13.2,72.57,0.0,0.0,16.8,Clear
"Quebec City, QC",2020-07-03,19.2,27.2,10.3,67.82,0.0,0.0,12.3,Clear
"Quebec City, QC",2020-07-04,19.6,26.6,11.4,51.89,0.0,0.0,16.1,Clear
"Quebec City, QC",2020-07-05,15.6,20.1,10.3,72.84,0.0,0.0,11.1,Clear
"Quebec City, QC",2020-07-06,15.7,21.5,7.8,70.34,0.0,0.0,16.7,Clear
"Quebec City, QC",2020-07-07,19.8,26.9,11.5,63.56,2.0,0.0,12.9,Rain
"Quebec City, QC",2020-07-08,22.2,27.4,18.8,73.96,56.49,0.0,10.7,Rain
"Quebec City, QC",2020-07-09,22.8,27.0,18.9,71.32,42.33,0.0,11.3,Rain
"Quebec City, QC",2020-07-10,25.0,31.5,18.4,63.92,0.0,0.0,9.9,Clear
"Quebec City, QC",2020-07-11,22.1,25.4,19.1,83.06,54.82,0.0,16.0,Rain
"Quebec City, QC",2020-07-12,22.3,25.2,17.9,78.27,21.96,0.0,18.9,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-13,20.1,23.8,16.9,71.09,7.83,0.0,12.4,Rain
"Quebec City, QC",2020-07-14,17.2,20.0,11.8,70.06,0.5,0.0,22.9,Rain
"Quebec City, QC",2020-07-15,17.2,22.9,10.7,61.05,0.0,0.0,15.6,Clear
"Quebec City, QC",2020-07-16,18.2,22.3,12.6,65.03,0.0,0.0,12.8,Clear
"Quebec City, QC",2020-07-17,17.6,19.0,15.7,85.94,25.11,0.0,8.3,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-18,21.5,27.2,16.6,69.74,0.5,0.0,12.2,Rain
"Quebec City, QC",2020-07-19,20.8,24.0,17.9,85.88,15.56,0.0,6.8,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-20,22.3,25.3,17.2,68.39,1.45,0.0,19.6,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-21,17.6,22.8,11.6,67.19,1.0,0.0,13.8,Rain
"Quebec City, QC",2020-07-22,17.9,24.0,10.0,65.84,1.48,0.0,7.8,Rain
"Quebec City, QC",2020-07-23,18.8,23.7,15.4,74.51,5.09,0.0,8.5,Rain
"Quebec City, QC",2020-07-24,20.1,27.8,11.6,64.38,1.25,0.0,12.1,Rain
"Quebec City, QC",2020-07-25,21.1,27.2,13.5,63.55,0.0,0.0,13.1,Clear
"Quebec City, QC",2020-07-26,20.1,21.4,18.6,86.55,35.69,0.0,13.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-27,21.5,25.1,17.4,85.07,2.8,0.0,8.7,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-28,20.6,25.6,17.5,84.85,15.33,0.0,15.7,Rain
"Quebec City, QC",2020-07-29,19.7,24.8,15.9,74.14,3.0,0.0,13.2,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-30,18.2,21.7,15.9,81.32,13.21,0.0,7.9,"Rain, Partially cloudy"
"Quebec City, QC",2020-07-31,18.2,22.9,13.9,79.16,8.17,0.0,6.6,Rain
"Quebec City, QC",2020-08-01,19.7,25.6,12.6,74.71,0.0,0.0,8.6,Clear
"Quebec City, QC",2020-08-02,20.0,27.0,14.1,79.37,14.98,0.0,8.6,Rain
"Quebec City, QC",2020-08-03,20.1,22.9,15.9,80.58,14.36,0.0,19.2,Rain
"Quebec City, QC",2020-08-04,17.7,21.9,12.9,81.23,30.01,0.0,28.1,Rain
"Quebec City, QC",2020-08-05,19.0,23.2,14.9,76.73,44.82,0.0,30.2,Rain
"Quebec City, QC",2020-08-06,16.2,22.0,12.4,78.25,1.0,0.0,17.6,Rain
"Quebec City, QC",2020-08-07,17.8,25.3,9.4,73.68,0.5,0.0,11.5,Rain
"Quebec City, QC",2020-08-08,19.4,26.8,11.2,68.76,0.0,0.0,12.8,Clear
"Quebec City, QC",2020-08-09,19.3,24.6,12.4,72.64,0.5,0.0,12.9,Rain
"Quebec City, QC",2020-08-10,19.3,23.1,15.5,75.84,0.0,0.0,9.6,Clear
"Quebec City, QC",2020-08-11,21.7,29.0,17.6,79.02,33.37,0.0,12.2,Rain
"Quebec City, QC",2020-08-12,21.3,26.4,15.6,65.68,0.6,0.0,14.2,Rain
"Quebec City, QC",2020-08-13,19.6,25.6,13.1,66.58,0.0,0.0,15.3,Clear
"Quebec City, QC",2020-08-14,17.8,23.6,10.6,70.49,0.0,0.0,16.5,Clear
"Quebec City, QC",2020-08-15,18.0,23.3,12.9,72.19,0.0,0.0,16.2,Clear
"Quebec City, QC",2020-08-16,18.2,24.6,10.7,68.4,0.0,0.0,11.4,Clear
"Quebec City, QC",2020-08-17,16.8,20.7,13.1,82.67,0.75,0.0,9.9,Rain
"Quebec City, QC",2020-08-18,15.2,19.4,12.4,87.49,23.87,0.0,11.7,Rain
"Quebec City, QC",2020-08-19,14.3,18.7,10.0,78.92,2.6,0.0,15.3,Rain
"Quebec City, QC",2020-08-20,14.3,19.4,8.8,73.96,0.0,0.0,13.8,Clear
"Quebec City, QC",2020-08-21,15.6,21.5,9.7,78.53,7.7,0.0,10.4,Rain
"Quebec City, QC",2020-08-22,15.7,22.9,8.7,70.34,0.0,0.0,10.7,Clear
"Quebec City, QC",2020-08-23,16.5,23.0,10.3,71.2,0.0,0.0,11.8,Clear
"Quebec City, QC",2020-08-24,17.2,21.4,10.7,81.34,1.1,0.0,9.3,Rain
"Quebec City, QC",2020-08-25,17.8,21.6,11.9,77.8,29.81,0.0,21.3,"Rain, Partially cloudy"
"Quebec City, QC",2020-08-26,11.3,15.0,6.6,58.92,0.85,0.0,26.4,Rain
"Quebec City, QC",2020-08-27,11.6,18.9,5.6,67.8,0.5,0.0,14.3,Rain
"Quebec City, QC",2020-08-28,12.6,19.2,6.3,69.99,0.0,0.0,16.3,Clear
"Quebec City, QC",2020-08-29,11.0,12.9,7.6,86.64,22.42,0.0,18.9,Rain
"Quebec City, QC",2020-08-30,11.0,13.6,5.0,83.73,11.46,0.0,27.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-08-31,10.9,18.0,3.3,76.75,0.0,0.0,9.9,Clear
"Quebec City, QC",2020-09-01,13.8,18.9,6.4,82.49,4.4,0.0,8.4,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-02,15.7,18.8,13.3,89.98,43.53,0.0,24.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-03,15.6,21.2,11.8,85.14,5.0,0.0,8.3,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-04,14.9,19.3,8.7,72.38,0.5,0.0,20.8,Rain
"Quebec City, QC",2020-09-05,10.6,16.3,4.5,80.36,7.62,0.0,17.9,Rain
"Quebec City, QC",2020-09-06,10.7,18.1,4.4,82.71,2.45,0.0,18.6,Rain
"Quebec City, QC",2020-09-07,14.4,20.4,6.0,78.03,12.75,0.0,11.8,Rain
"Quebec City, QC",2020-09-08,15.4,19.0,9.4,68.38,8.81,0.0,14.0,Rain
"Quebec City, QC",2020-09-09,10.9,12.3,9.4,88.09,10.74,0.0,9.5,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-10,9.6,10.6,8.0,93.74,20.57,0.0,10.5,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-11,9.1,15.9,3.6,79.31,0.81,0.0,9.5,Rain
"Quebec City, QC",2020-09-12,10.4,18.0,1.8,77.51,0.5,0.0,11.7,Rain
"Quebec City, QC",2020-09-13,12.8,16.4,9.9,87.66,25.61,0.0,14.9,Rain
"Quebec City, QC",2020-09-14,10.3,15.2,4.4,72.5,5.65,0.0,18.4,Rain
"Quebec City, QC",2020-09-15,7.1,12.7,0.2,74.68,3.0,0.0,12.5,Rain
"Quebec City, QC",2020-09-16,11.5,15.9,7.2,84.78,11.02,0.0,13.9,Rain
"Quebec City, QC",2020-09-17,8.4,12.7,-0.2,66.76,1.75,0.0,16.4,Rain
"Quebec City, QC",2020-09-18,5.1,11.0,-1.0,67.7,0.0,0.0,13.0,Clear
"Quebec City, QC",2020-09-19,4.6,10.6,-0.2,65.83,0.5,0.0,13.5,Rain
"Quebec City, QC",2020-09-20,4.4,12.4,-2.2,65.24,0.5,0.0,9.0,Rain
"Quebec City, QC",2020-09-21,5.7,14.4,-2.1,71.71,1.5,0.0,11.0,Rain
"Quebec City, QC",2020-09-22,8.0,17.4,-1.3,78.62,0.0,0.0,9.9,Clear
"Quebec City, QC",2020-09-23,12.4,19.9,4.1,79.07,0.0,0.0,19.8,Clear
"Quebec City, QC",2020-09-24,10.7,17.0,1.8,72.28,0.5,0.0,17.5,Rain
"Quebec City, QC",2020-09-25,6.9,16.3,-1.8,69.95,0.5,0.0,9.0,Rain
"Quebec City, QC",2020-09-26,12.7,21.3,3.8,79.62,0.0,0.0,13.6,Clear
"Quebec City, QC",2020-09-27,17.1,23.2,12.7,84.24,0.0,0.0,16.7,Clear
"Quebec City, QC",2020-09-28,17.5,21.3,12.9,91.58,4.47,0.0,10.0,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-29,16.8,21.9,12.8,92.48,24.35,0.0,14.3,"Rain, Partially cloudy"
"Quebec City, QC",2020-09-30,12.4,15.5,9.7,94.64,48.7,0.0,16.4,"Rain, Partially cloudy"
"Quebec City, QC",2020-10-01,10.9,15.1,7.1,89.83,12.01,0.0,16.6,"Rain, Partially cloudy"
"Quebec City, QC",2020-10-02,7.7,10.2,4.3,95.62,15.11,0.0,7.1,"Rain, Partially cloudy"
"Quebec City, QC",2020-10-03,6.1,10.3,2.0,82.56,0.5,0.0,10.6,"Rain, Partially cloudy"
"Quebec City, QC",2020-10-04,6.8,11.8,3.2,75.55,0.0,0.0,10.1,Partially cloudy
"Quebec City, QC",2020-10-05,8.3,11.8,6.2,87.64,0.75,0.0,7.1,"Rain, Partially cloudy"
